conns 64 cores 8 fsize 262144,
thread 1 created
thread 2 created
thread 3 created
thread 4 created
thread 5 created
thread 6 created
thread 7 created
thread 8 created
thread 9 created
thread 10 created
thread 11 created
thread 12 created
thread 13 created
thread 14 created
thread 15 created
thread 16 created
Running 1m test @ https://10.105.41.2
  16 threads and 128 connections
Ready 10/16
Ready 6/16
Ready 13/16
Ready 5/16
Ready 11/16
Ready 4/16
Ready 3/16
Ready 0/16
Ready 9/16
Ready 8/16
Ready 2/16
Ready 7/16
Ready 12/16
Ready 1/16
Ready 15/16
Ready all
Ready 14/16
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     8.14ms    9.28ms 233.81ms   83.41%
    Req/Sec     1.49k   731.30     5.63k    67.96%
  1658491 requests in 1.17m, 405.31GB read
Requests/sec:  23659.99
Transfer/sec:      5.78GB
conns 128 cores 8 fsize 262144,
thread 1 created
thread 2 created
thread 3 created
thread 4 created
thread 5 created
thread 6 created
thread 7 created
thread 8 created
thread 9 created
thread 10 created
thread 11 created
thread 12 created
thread 13 created
thread 14 created
thread 15 created
thread 16 created
Running 1m test @ https://10.105.41.2
  16 threads and 128 connections
Ready 11/16
Ready 10/16
Ready 8/16
Ready 15/16
Ready 7/16
Ready 0/16
Ready 9/16
Ready 4/16
Ready 2/16
Ready 6/16
Ready 12/16
Ready 1/16
Ready 5/16
Ready 3/16
Ready 13/16
Ready all
Ready all
Ready all
Ready 14/16
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     9.33ms   10.90ms 252.14ms   81.60%
    Req/Sec     1.47k   783.74     5.47k    65.96%
  1638451 requests in 1.17m, 400.41GB read
Requests/sec:  23375.43
Transfer/sec:      5.71GB
conns 256 cores 8 fsize 262144,
thread 1 created
thread 2 created
thread 3 created
thread 4 created
thread 5 created
thread 6 created
thread 7 created
thread 8 created
thread 9 created
thread 10 created
thread 11 created
thread 12 created
thread 13 created
thread 14 created
thread 15 created
thread 16 created
Running 1m test @ https://10.105.41.2
  16 threads and 128 connections
Ready 8/16
Ready 7/16
Ready 12/16
Ready 1/16
Ready 10/16
Ready 0/16
Ready 4/16
Ready 3/16
Ready 2/16
Ready 13/16
Ready 9/16
Ready 6/16
Ready 11/16
Ready 5/16
