conns 64 cores 8 fsize 262144,
thread 1 created
thread 2 created
thread 3 created
thread 4 created
thread 5 created
thread 6 created
thread 7 created
thread 8 created
thread 9 created
thread 10 created
thread 11 created
thread 12 created
thread 13 created
thread 14 created
thread 15 created
thread 16 created
Running 1m test @ https://10.106.41.1
  16 threads and 128 connections
Ready 14/16
Ready 12/16
Ready 9/16
Ready 6/16
Ready 0/16
Ready 11/16
Ready 8/16
Ready 3/16
Ready 7/16
Ready 5/16
Ready 10/16
Ready 1/16
Ready 2/16
Ready 4/16
Ready 15/16
Ready all
Ready all
Ready all
Ready all
Ready all
Ready 13/16
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     6.21ms    5.21ms 228.92ms   87.27%
    Req/Sec     1.36k   463.50     3.71k    68.05%
  1508791 requests in 1.17m, 368.72GB read
Requests/sec:  21524.53
Transfer/sec:      5.26GB
conns 128 cores 8 fsize 262144,
thread 1 created
thread 2 created
thread 3 created
thread 4 created
thread 5 created
thread 6 created
thread 7 created
thread 8 created
thread 9 created
thread 10 created
thread 11 created
thread 12 created
thread 13 created
thread 14 created
thread 15 created
thread 16 created
Running 1m test @ https://10.106.41.1
  16 threads and 128 connections
Ready 2/16
Ready 15/16
Ready 9/16
Ready 13/16
Ready 1/16
Ready 7/16
Ready 14/16
Ready 6/16
Ready 11/16
Ready 8/16
Ready 10/16
Ready 12/16
Ready 5/16
Ready 3/16
Ready 0/16
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready 4/16
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     6.21ms    4.94ms 226.64ms   86.29%
    Req/Sec     1.35k   465.50     3.67k    67.12%
  1502627 requests in 1.17m, 367.22GB read
Requests/sec:  21436.45
Transfer/sec:      5.24GB
conns 256 cores 8 fsize 262144,
thread 1 created
thread 2 created
thread 3 created
thread 4 created
thread 5 created
thread 6 created
thread 7 created
thread 8 created
thread 9 created
thread 10 created
thread 11 created
thread 12 created
thread 13 created
thread 14 created
thread 15 created
thread 16 created
Running 1m test @ https://10.106.41.1
  16 threads and 128 connections
Ready 13/16
Ready 3/16
Ready 6/16
Ready 8/16
Ready 0/16
Ready 11/16
Ready 1/16
Ready 2/16
Ready 10/16
Ready 4/16
Ready 12/16
Ready 14/16
Ready 7/16
Ready 5/16
Ready 9/16
Ready all
