conns 64 cores 8 fsize 262144,
thread 1 created
thread 2 created
thread 3 created
thread 4 created
thread 5 created
thread 6 created
thread 7 created
thread 8 created
thread 9 created
thread 10 created
thread 11 created
thread 12 created
thread 13 created
thread 14 created
thread 15 created
thread 16 created
Running 1m test @ https://10.107.41.1
  16 threads and 128 connections
Ready 3/16
Ready 12/16
Ready 9/16
Ready 5/16
Ready 1/16
Ready 15/16
Ready 0/16
Ready 13/16
Ready 14/16
Ready 4/16
Ready 6/16
Ready 7/16
Ready 2/16
Ready 11/16
Ready 8/16
Ready all
Ready all
Ready all
Ready all
Ready 10/16
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     8.34ms    9.29ms  73.53ms   82.79%
    Req/Sec     1.46k   749.47     4.77k    67.31%
  1628698 requests in 1.17m, 398.03GB read
Requests/sec:  23244.79
Transfer/sec:      5.68GB
conns 128 cores 8 fsize 262144,
thread 1 created
thread 2 created
thread 3 created
thread 4 created
thread 5 created
thread 6 created
thread 7 created
thread 8 created
thread 9 created
thread 10 created
thread 11 created
thread 12 created
thread 13 created
thread 14 created
thread 15 created
thread 16 created
Running 1m test @ https://10.107.41.1
  16 threads and 128 connections
Ready 11/16
Ready 4/16
Ready 7/16
Ready 15/16
Ready 9/16
Ready 6/16
Ready 1/16
Ready 8/16
Ready 14/16
Ready 5/16
Ready 3/16
Ready 0/16
Ready 10/16
Ready 2/16
Ready 12/16
Ready all
Ready all
Ready all
Ready all
Ready 13/16
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
Ready all
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     8.46ms    9.47ms  57.10ms   82.82%
    Req/Sec     1.46k   762.46     4.70k    66.61%
  1619306 requests in 1.17m, 395.73GB read
Requests/sec:  23111.83
Transfer/sec:      5.65GB
conns 256 cores 8 fsize 262144,
thread 1 created
thread 2 created
thread 3 created
thread 4 created
thread 5 created
thread 6 created
thread 7 created
thread 8 created
thread 9 created
thread 10 created
thread 11 created
thread 12 created
thread 13 created
thread 14 created
thread 15 created
thread 16 created
Running 1m test @ https://10.107.41.1
  16 threads and 128 connections
Ready 15/16
Ready 13/16
Ready 11/16
Ready 9/16
Ready 3/16
Ready 12/16
Ready 1/16
Ready 7/16
